paper_id,zotero_key,item_type,fetch_date,fetch_status,source
wls_zotero_QM9YFH89,QM9YFH89,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_5U66SAIK,5U66SAIK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_R7JX86J5,R7JX86J5,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_QK8N8A96,QK8N8A96,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6LBQAQMU,6LBQAQMU,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XEALYNNB,XEALYNNB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VLHP9FD5,VLHP9FD5,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_TJK8W6MX,TJK8W6MX,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ZC7BJ5DH,ZC7BJ5DH,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FUJQUIJ5,FUJQUIJ5,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_TXUIEE8I,TXUIEE8I,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FBIK5WUZ,FBIK5WUZ,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WUG67U7A,WUG67U7A,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GFGIAUF2,GFGIAUF2,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8IJSUQTB,8IJSUQTB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_MDPBW26E,MDPBW26E,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_SB4Z7QLS,SB4Z7QLS,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_25AYBAB4,25AYBAB4,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_CS2CQZ9F,CS2CQZ9F,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VJGGTN4D,VJGGTN4D,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_Y4P4VC23,Y4P4VC23,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_KHNG9ZY8,KHNG9ZY8,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_REP2HLXF,REP2HLXF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ZQABZ949,ZQABZ949,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JGNVMTC2,JGNVMTC2,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VZ5RJJ57,VZ5RJJ57,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IIVHP2RW,IIVHP2RW,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GP6EMWN9,GP6EMWN9,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_QBDF9SUA,QBDF9SUA,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_2C6Z7Y2X,2C6Z7Y2X,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4JGW2FKC,4JGW2FKC,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YBTQT2AT,YBTQT2AT,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VHBS9H5W,VHBS9H5W,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_2VUNAY9U,2VUNAY9U,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_N42GSL69,N42GSL69,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ZU4FLKVG,ZU4FLKVG,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_62B9GKUB,62B9GKUB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6Q3L78A3,6Q3L78A3,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_L78TC42U,L78TC42U,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HMDHTW6A,HMDHTW6A,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_T32YVMP9,T32YVMP9,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_362GGMTQ,362GGMTQ,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_CAFPRU55,CAFPRU55,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_I4DZDRUB,I4DZDRUB,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_66999WPX,66999WPX,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_U9W96B4A,U9W96B4A,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JHE95CJE,JHE95CJE,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_BXZ4IUYI,BXZ4IUYI,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GFNV5WRC,GFNV5WRC,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_N4Y3TV7Z,N4Y3TV7Z,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_UP653ZRU,UP653ZRU,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GQW7LUA9,GQW7LUA9,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WA7CLJJM,WA7CLJJM,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_3KSC9ZNH,3KSC9ZNH,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_B66XJM8C,B66XJM8C,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GZ8HWF7U,GZ8HWF7U,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_SM5UYLPF,SM5UYLPF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_F4N3Y9LD,F4N3Y9LD,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JBEFMTIC,JBEFMTIC,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JT9GLG63,JT9GLG63,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IXZ4KP9Y,IXZ4KP9Y,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_X4XXHETI,X4XXHETI,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_X8CMEAZG,X8CMEAZG,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VNWYBMA8,VNWYBMA8,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_CJUYFRKF,CJUYFRKF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4HBREI2L,4HBREI2L,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_MYC72F5L,MYC72F5L,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_5F352UXK,5F352UXK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_KTZ8Z9X8,KTZ8Z9X8,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_3YEZILUT,3YEZILUT,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YI7M6CNF,YI7M6CNF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_TP8ASF8T,TP8ASF8T,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_F42MB2HG,F42MB2HG,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GI8YCGQL,GI8YCGQL,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_CNTYDUPI,CNTYDUPI,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_85MBFHN4,85MBFHN4,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NP4SKDS2,NP4SKDS2,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_CK5XHIAM,CK5XHIAM,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RD65WWUF,RD65WWUF,report,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4PBVA2XZ,4PBVA2XZ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_INPFZM79,INPFZM79,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GABBEZL2,GABBEZL2,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HIT8AUJ3,HIT8AUJ3,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IK8RJUUC,IK8RJUUC,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_UU8SZS3Q,UU8SZS3Q,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_K9UMWK7J,K9UMWK7J,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NVEUHD9R,NVEUHD9R,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_MS3VB75V,MS3VB75V,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YEDLWQPQ,YEDLWQPQ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7S3E8SVP,7S3E8SVP,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_S5XKWW9Q,S5XKWW9Q,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_C7IHM6CL,C7IHM6CL,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_S7EVLL4U,S7EVLL4U,book,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YDJSCAUA,YDJSCAUA,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_9N6NLKBJ,9N6NLKBJ,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_EYVQMMA7,EYVQMMA7,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_97VBUA8V,97VBUA8V,book,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WZ74JIYB,WZ74JIYB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_QLTGFNLU,QLTGFNLU,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_5LIXDRSE,5LIXDRSE,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_BHX9RCQL,BHX9RCQL,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HCHSKFDR,HCHSKFDR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_MJZYSP2V,MJZYSP2V,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RALBEER5,RALBEER5,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8VA8Q9WP,8VA8Q9WP,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RCNUJKWC,RCNUJKWC,report,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JISBF25U,JISBF25U,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_LMRTKYWK,LMRTKYWK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VAYC9NLD,VAYC9NLD,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6H6227I2,6H6227I2,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_9IZLJIEN,9IZLJIEN,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_3XQYAWX9,3XQYAWX9,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4MDU5KXJ,4MDU5KXJ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YNQB7GHN,YNQB7GHN,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XEIUUBJK,XEIUUBJK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_LFEGI9DP,LFEGI9DP,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_BXS4644T,BXS4644T,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_DFGEWBCF,DFGEWBCF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VB2L5XLS,VB2L5XLS,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HWXAL5YQ,HWXAL5YQ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WEJL8IKQ,WEJL8IKQ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FSZIHFVW,FSZIHFVW,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WKYVW63B,WKYVW63B,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6TNTMBSS,6TNTMBSS,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_U9TNIAVS,U9TNIAVS,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_T4FYE84I,T4FYE84I,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_H2N4FJVZ,H2N4FJVZ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FXDYJIP7,FXDYJIP7,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7R6LZMNL,7R6LZMNL,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_3SYU2URQ,3SYU2URQ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ELQSPZ9C,ELQSPZ9C,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_L5FSYVZV,L5FSYVZV,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_N5JELBEP,N5JELBEP,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7PQHRJ76,7PQHRJ76,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_9XRXJDYH,9XRXJDYH,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_872KPQMD,872KPQMD,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7FIKHBBV,7FIKHBBV,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_N8PKEXWD,N8PKEXWD,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WE8KR3ND,WE8KR3ND,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8ZJSP32V,8ZJSP32V,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_3MD9Q225,3MD9Q225,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JTI9CY9C,JTI9CY9C,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IHYX25QV,IHYX25QV,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_MM29KW7E,MM29KW7E,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NHVFDLH4,NHVFDLH4,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WKKXFARK,WKKXFARK,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8JB9YGJF,8JB9YGJF,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_TTINYNWK,TTINYNWK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_PF9LPCEP,PF9LPCEP,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FDL9QMNK,FDL9QMNK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_KU8GML97,KU8GML97,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_BFF3HNRK,BFF3HNRK,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8F834KQY,8F834KQY,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4SMA5JVV,4SMA5JVV,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_9AYSDGR5,9AYSDGR5,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6VGGIPDS,6VGGIPDS,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IX6K5C9H,IX6K5C9H,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_UCGCQDHL,UCGCQDHL,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_V677F9F7,V677F9F7,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_LCDD3SSF,LCDD3SSF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_S7JIZZMJ,S7JIZZMJ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_PSMYZ6GW,PSMYZ6GW,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ET3MK8IE,ET3MK8IE,book,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7952UWBU,7952UWBU,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_I9JF8EFR,I9JF8EFR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_V2NWFA44,V2NWFA44,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RWPGC2FH,RWPGC2FH,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_AUX88AIN,AUX88AIN,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IIHUUJ47,IIHUUJ47,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_9JZJUJSH,9JZJUJSH,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HH8RY4MK,HH8RY4MK,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6U963W6J,6U963W6J,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NB7GIS75,NB7GIS75,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_BBT94DYR,BBT94DYR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GFZ9W6DG,GFZ9W6DG,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RHJHTFNU,RHJHTFNU,book,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XKQE8FPF,XKQE8FPF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YNEG8A59,YNEG8A59,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FWIQTPUH,FWIQTPUH,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_PXLHXG74,PXLHXG74,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4KI3RR95,4KI3RR95,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_UA2U46DY,UA2U46DY,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_985R9BF7,985R9BF7,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WCGE22RX,WCGE22RX,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IKUKYU5Y,IKUKYU5Y,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_AKAIYMPL,AKAIYMPL,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YZBSHE55,YZBSHE55,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HP8BZHU6,HP8BZHU6,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RXHCYWZG,RXHCYWZG,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_KWP55ZBN,KWP55ZBN,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_3MBATUEB,3MBATUEB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_F9MKYUP4,F9MKYUP4,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_5DZRQDAP,5DZRQDAP,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_R6DDS433,R6DDS433,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_VEUB8N87,VEUB8N87,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_QQ9MX2JM,QQ9MX2JM,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_JVQS85ED,JVQS85ED,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_E83PA2NM,E83PA2NM,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_ZYFESM8J,ZYFESM8J,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XAEYENMC,XAEYENMC,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_6PTDI5JF,6PTDI5JF,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_IFUW2W7P,IFUW2W7P,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8ZP4W5XW,8ZP4W5XW,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XLXQNMIB,XLXQNMIB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_EHJS847M,EHJS847M,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_KU7UMIBZ,KU7UMIBZ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_9ZGD3V8Q,9ZGD3V8Q,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_MV5YAIJH,MV5YAIJH,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_FBHE59X8,FBHE59X8,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_WZDAJP2K,WZDAJP2K,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GUMZSIVB,GUMZSIVB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_44SSMK8F,44SSMK8F,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_LFGU7S3M,LFGU7S3M,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_HBRYLLQ2,HBRYLLQ2,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_J7NA9CHR,J7NA9CHR,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_8CLB7ATL,8CLB7ATL,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YRQ3MGAB,YRQ3MGAB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_DJM66K4I,DJM66K4I,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_5P4C3MVN,5P4C3MVN,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_GDQI326V,GDQI326V,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_L5CLCMUC,L5CLCMUC,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_42Q8IHNZ,42Q8IHNZ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NP4BJFIZ,NP4BJFIZ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_7A2Z4TKJ,7A2Z4TKJ,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_AN2B76T8,AN2B76T8,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_M6P5TGDX,M6P5TGDX,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_F7NJZ2F2,F7NJZ2F2,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_U6JGPB7S,U6JGPB7S,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NRY3LPGC,NRY3LPGC,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RDHCK4CX,RDHCK4CX,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_DTVSQ7RX,DTVSQ7RX,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_TCHNGQIB,TCHNGQIB,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4AW7PIHT,4AW7PIHT,thesis,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XXKQZQLI,XXKQZQLI,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_N3LTDMWV,N3LTDMWV,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_YTAI6FII,YTAI6FII,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_AWU37FT2,AWU37FT2,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_RFZCDC5C,RFZCDC5C,preprint,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_NTGFZD4V,NTGFZD4V,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_D5MNITS2,D5MNITS2,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_B3DWYGY8,B3DWYGY8,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_4BKZTV9E,4BKZTV9E,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_LQ3F7CB6,LQ3F7CB6,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_H2H55MFH,H2H55MFH,journalArticle,2026-06-24T19:38:31Z,success,zotero_group_5400572
wls_zotero_XPV646LK,XPV646LK,bookSection,2026-06-24T19:38:31Z,success,zotero_group_5400572
