paper_id,publication_id,doi,fetch_date,fetch_status,source
edshare_publication-4XTKTW9G,publication-4XTKTW9G,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-52YPZQQB,publication-52YPZQQB,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-5BGB23VT,publication-5BGB23VT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-5WABJ9PT,publication-5WABJ9PT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-66MP85BN,publication-66MP85BN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6A3IINJW,publication-6A3IINJW,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6D4AABFC,publication-6D4AABFC,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6LNHYXTR,publication-6LNHYXTR,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6Y8ULUA9,publication-6Y8ULUA9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6ZWH7T9C,publication-6ZWH7T9C,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-7WG78MFX,publication-7WG78MFX,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-8UHGVJ4C,publication-8UHGVJ4C,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-9VYEX9DK,publication-9VYEX9DK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-A84CJU3H,publication-A84CJU3H,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AP6ENMRJ,publication-AP6ENMRJ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AY4CQVLG,publication-AY4CQVLG,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-B4UP55RH,publication-B4UP55RH,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-BPDXTQIU,publication-BPDXTQIU,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-BPGJPCRW,publication-BPGJPCRW,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-BZSSEHYL,publication-BZSSEHYL,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-C23J9VEI,publication-C23J9VEI,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-DDAKYE9K,publication-DDAKYE9K,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-E2HE3UYJ,publication-E2HE3UYJ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-EY27Y9K8,publication-EY27Y9K8,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-FZMJMRJI,publication-FZMJMRJI,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-GRIQ9KEQ,publication-GRIQ9KEQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-GSXWIZFK,publication-GSXWIZFK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-GX9RV5FB,publication-GX9RV5FB,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-H7LZAM5K,publication-H7LZAM5K,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-H7XGTUGG,publication-H7XGTUGG,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-HZLR7S4M,publication-HZLR7S4M,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-I7246YX9,publication-I7246YX9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-I9DVLQJM,publication-I9DVLQJM,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-IAZFEG75,publication-IAZFEG75,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-IZRDTA69,publication-IZRDTA69,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-K38BN8HC,publication-K38BN8HC,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KIWBF646,publication-KIWBF646,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KKMDVLXU,publication-KKMDVLXU,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KLF353XT,publication-KLF353XT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KQLIH6H5,publication-KQLIH6H5,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-LPCQS896,publication-LPCQS896,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-LZMH99ST,publication-LZMH99ST,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-MNTHAQ22,publication-MNTHAQ22,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-MT5MXE2D,publication-MT5MXE2D,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-NQ5WXNGB,publication-NQ5WXNGB,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-NVMZ9A39,publication-NVMZ9A39,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-PF869YQ9,publication-PF869YQ9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-PPQMF7GF,publication-PPQMF7GF,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-PQIMLRIT,publication-PQIMLRIT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-PZNP4AZD,publication-PZNP4AZD,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-Q3H9RV3U,publication-Q3H9RV3U,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QGN86TTB,publication-QGN86TTB,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QMVREDD9,publication-QMVREDD9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QNENW6EK,publication-QNENW6EK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RKI8TF4T,publication-RKI8TF4T,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RPBX8WYR,publication-RPBX8WYR,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RUBUM96T,publication-RUBUM96T,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-SPWEREKF,publication-SPWEREKF,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-SSCTBETM,publication-SSCTBETM,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-SVNHG9TH,publication-SVNHG9TH,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-TDHH5HE6,publication-TDHH5HE6,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-TSH2PJPZ,publication-TSH2PJPZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-TWK3QUTI,publication-TWK3QUTI,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-TXRJRFSK,publication-TXRJRFSK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-U34RNKVP,publication-U34RNKVP,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-U92HTFAT,publication-U92HTFAT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-UXFFU3BQ,publication-UXFFU3BQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VHFWPBEF,publication-VHFWPBEF,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VU28N4IA,publication-VU28N4IA,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-VZX2VIJJ,publication-VZX2VIJJ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-W8YUM27H,publication-W8YUM27H,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-WSV8TWPY,publication-WSV8TWPY,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-WTMNZDJI,publication-WTMNZDJI,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-X7ND27HM,publication-X7ND27HM,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-XPN9S3Y5,publication-XPN9S3Y5,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-Y3VI648A,publication-Y3VI648A,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-Y5A43EQS,publication-Y5A43EQS,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-YGX237B7,publication-YGX237B7,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-Z5B25R92,publication-Z5B25R92,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-ZLCST2EB,publication-ZLCST2EB,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-ZYGGAYNS,publication-ZYGGAYNS,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1002_jae_817,publication-ZM9I9B3S,10.1002/jae.817,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00288887,publication-DDDZKUK7,10.1007/bf00288887,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00289316,publication-KZFZRLSN,10.1007/bf00289316,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00974434,publication-JUHCA6T2,10.1007/bf00974434,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00976094,publication-LQ8QLMMY,10.1007/bf00976094,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00992053,publication-ZK8P8QKX,10.1007/bf00992053,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00992260,publication-SJTMAVMK,10.1007/bf00992260,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf00992274,publication-WH4BEVGR,10.1007/bf00992274,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf01114397,publication-GI8ZL5NJ,10.1007/bf01114397,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_bf02967972,publication-NMBD5VFW,10.1007/bf02967972,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_s10797_005_0477_9,publication-JEDKKFL7,10.1007/s10797-005-0477-9,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_s11162_013_9285_8,publication-HFAS6AJ7,10.1007/s11162-013-9285-8,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_s11187_009_9201_y,publication-4UKNC38L,10.1007/s11187-009-9201-y,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_s12114_014_9198_6,publication-JR73VL27,10.1007/s12114-014-9198-6,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1007_s12122_997_1010_y,publication-WMK8J98S,10.1007/s12122-997-1010-y,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0038_0121_83_90034_4,publication-IIBS2C7R,10.1016/0038-0121(83)90034-4,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0191_8869_94_90185_6,publication-V5J6MZN3,10.1016/0191-8869(94)90185-6,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_82_90007_3,publication-Z2R2ZZRT,10.1016/0272-7757(82)90007-3,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_88_90069_6,publication-F2MJ73LR,10.1016/0272-7757(88)90069-6,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_89_90035_6,publication-8942GP2F,10.1016/0272-7757(89)90035-6,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_90_90040_c,publication-PHE3HS25,10.1016/0272-7757(90)90040-c,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_92_90043_3,publication-QZE3XM9C,10.1016/0272-7757(92)90043-3,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_92_90046_6,publication-A8EQFLB9,10.1016/0272-7757(92)90046-6,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_92_90054_7,publication-V222QDT8,10.1016/0272-7757(92)90054-7,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_93_90005_2,publication-R3DXCT8E,10.1016/0272-7757(93)90005-2,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_93_90024_b,publication-ZZQAQHFC,10.1016/0272-7757(93)90024-b,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_93_90062_l,publication-7X6EH5MS,10.1016/0272-7757(93)90062-l,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_94_90021_3,publication-PIE6HPM6,10.1016/0272-7757(94)90021-3,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_95_00007_7,publication-ITZXKTKM,10.1016/0272-7757(95)00007-7,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_95_00013_a,publication-YAFYVZ3N,10.1016/0272-7757(95)00013-a,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0272_7757_96_00008_8,publication-ZM7L7TMX,10.1016/0272-7757(96)00008-8,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_0883_0355_91_90025_n,publication-L5D5THDB,10.1016/0883-0355(91)90025-n,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2003_05_001,publication-QSBQ7WM9,10.1016/j.econedurev.2003.05.001,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2005_08_003,publication-5FH8TITN,10.1016/j.econedurev.2005.08.003,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2006_03_001,publication-QKTFWCSW,10.1016/j.econedurev.2006.03.001,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2007_11_001,publication-YHDTS4I4,10.1016/j.econedurev.2007.11.001,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2008_07_004,publication-NAA6VAAT,10.1016/j.econedurev.2008.07.004,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2009_10_005,publication-E3M4DN7T,10.1016/j.econedurev.2009.10.005,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_econedurev_2010_06_006,publication-4W64FPR9,10.1016/j.econedurev.2010.06.006,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_jeconom_2003_10_002,publication-DZ698ZSN,10.1016/j.jeconom.2003.10.002,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_jeconom_2003_10_004,publication-SFY7Z8BE,10.1016/j.jeconom.2003.10.004,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_j_jeconom_2003_10_010,publication-3AA3T5DK,10.1016/j.jeconom.2003.10.010,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0190_7409_99_00035_3,publication-Q8V2EWCQ,10.1016/s0190-7409(99)00035-3,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_00_00024_8,publication-EVWQIGZC,10.1016/s0272-7757(00)00024-8,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_00_00032_7,publication-3X5PCW9I,10.1016/s0272-7757(00)00032-7,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_00_00050_9,publication-2443W5RQ,10.1016/s0272-7757(00)00050-9,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_01_00042_5,publication-3PYR2EXB,10.1016/s0272-7757(01)00042-5,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_96_00018_0,publication-KRFV2S3M,10.1016/s0272-7757(96)00018-0,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_97_00023_x,publication-E77FIWWQ,10.1016/s0272-7757(97)00023-x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_97_00051_4,publication-EI64Q7SM,10.1016/s0272-7757(97)00051-4,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_99_00019_9,publication-Z6P694VW,10.1016/s0272-7757(99)00019-9,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1016_s0272_7757_99_00021_7,publication-89C8CLZ7,10.1016/s0272-7757(99)00021-7,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1023_a_1004795407624,publication-37PSUYXC,10.1023/a:1004795407624,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1023_a_1009684000915,publication-QBBQ5D5X,10.1023/a:1009684000915,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1023_a_1023530612699,publication-Q4H2CW67,10.1023/a:1023530612699,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1023_a_1024237016779,publication-QAHCZ8KS,10.1023/a:1024237016779,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1023_a_1024592813809,publication-MFW8TDP2,10.1023/a:1024592813809,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1023_b_sers_0000049228_77597_1a,publication-6U5LP7RT,10.1023/b:sers.0000049228.77597.1a,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1037_0022_0663_82_1_107,publication-M6HAWGCI,10.1037/0022-0663.82.1.107,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1037__0022_0663_74_2_248,publication-NPELC4LD,10.1037//0022-0663.74.2.248,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1037__0022_0663_81_1_70,publication-X258UHK6,10.1037//0022-0663.81.1.70,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1037__0022_0663_82_2_327,publication-TD6KNWBZ,10.1037//0022-0663.82.2.327,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1037__0022_0663_84_4_553,publication-4FBDMAWR,10.1037//0022-0663.84.4.553,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00036840600690264,publication-SIMEBZQA,10.1080/00036840600690264,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00091383_1988_10570204,publication-TMWA2XV5,10.1080/00091383.1988.10570204,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00091383_1990_9937634,publication-9ANQDVE9,10.1080/00091383.1990.9937634,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00091389809602595,publication-KMBCM7TK,10.1080/00091389809602595,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00220671_1985_10885588,publication-EXZAD5AY,10.1080/00220671.1985.10885588,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00220671_1990_10885969,publication-888QSZTF,10.1080/00220671.1990.10885969,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00220671_1991_10886029,publication-86KNXGHB,10.1080/00220671.1991.10886029,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00220671_1996_9941331,publication-FN9E9IG9,10.1080/00220671.1996.9941331,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00273170903333574,publication-IEIRRQYU,10.1080/00273170903333574,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00380237_1993_10570622,publication-T4ZXB73L,10.1080/00380237.1993.10570622,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_00405840701233149,publication-A6N72HTN,10.1080/00405840701233149,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_0142569950160304,publication-ZJNTYLUU,10.1080/0142569950160304,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_0260137980170404,publication-EK9VXH8L,10.1080/0260137980170404,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_02796015_1988_12085381,publication-447G654N,10.1080/02796015.1988.12085381,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_07474930701509416,publication-D68P5ZCM,10.1080/07474930701509416,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_08855072_1983_10668446,publication-7IR758BB,10.1080/08855072.1983.10668446,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1080_09645299900000004,publication-IKZ6EVAX,10.1080/09645299900000004,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_209810,publication-3NRZ2WSL,10.1086/209810,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_209842,publication-H9CJ6XTG,10.1086/209842,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_228943,publication-YYVY2EQI,10.1086/228943,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_230371,publication-4QW3RZRG,10.1086/230371,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_268988,publication-ZS5R4RMB,10.1086/268988,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_298317,publication-7PHMLA7N,10.1086/298317,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_321300,publication-KXICQWHG,10.1086/321300,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_443529,publication-IHCVBDU4,10.1086/443529,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_443821,publication-72NQUAZJ,10.1086/443821,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_443975,publication-5IB6D6ER,10.1086/443975,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_443976,publication-C5YGM6RX,10.1086/443976,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_443985,publication-8F8DHT9H,10.1086/443985,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1086_664929,publication-3FV3ZQ8Y,10.1086/664929,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1093_cs_15_1_35,publication-K2V3IKPA,10.1093/cs/15.1.35,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1093_ei_cbj005,publication-6CR8NBX7,10.1093/ei/cbj005,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1093_sw_37_4_338,publication-GF7NJI5K,10.1093/sw/37.4.338,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_1468_2354_00132,publication-AEPJ9X8N,10.1111/1468-2354.00132,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_1536_7150_00023,publication-DRE4SSZG,10.1111/1536-7150.00023,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_curi_12015,publication-DNMGZKEF,10.1111/curi.12015,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1465_7287_1994_tb00423_x,publication-2SQDSNSK,10.1111/j.1465-7287.1994.tb00423.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1465_7287_2000_tb00003_x,publication-3FF98UEC,10.1111/j.1465-7287.2000.tb00003.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1465_7295_2010_00313_x,publication-7XIIC7LX,10.1111/j.1465-7295.2010.00313.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1467_9620_2004_00386_x,publication-7NQXJY5A,10.1111/j.1467-9620.2004.00386.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1467_9620_2006_00796_x,publication-TB4RXMWW,10.1111/j.1467-9620.2006.00796.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1468_0262_2005_00627_x,publication-6WCT2ZBC,10.1111/j.1468-0262.2005.00627.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1533_8525_1990_tb00326_x,publication-XY8C5J7Y,10.1111/j.1533-8525.1990.tb00326.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1533_8525_1997_tb00475_x,publication-TLIRBH9Q,10.1111/j.1533-8525.1997.tb00475.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1533_8525_2000_tb00097_x,publication-LJNP2ITP,10.1111/j.1533-8525.2000.tb00097.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1111_j_1533_8525_2004_tb02396_x,publication-CXIJ2CIY,10.1111/j.1533-8525.2004.tb02396.x,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1123_ssj_10_1_18,publication-QD69AMWD,10.1123/ssj.10.1.18,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1162_rest_a_00449,publication-BERCM6A6,10.1162/rest_a_00449,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0002716202250208,publication-3R7INBES,10.1177/0002716202250208,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0002716294532001005,publication-9BBAMJP3,10.1177/0002716294532001005,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_000312240907400503,publication-VXUCIVGQ,10.1177/000312240907400503,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0013124513495277,publication-QH7PL8KA,10.1177/0013124513495277,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_001316448304300331,publication-N94BCVMR,10.1177/001316448304300331,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_001979390005400106,publication-CDABSU5H,10.1177/001979390005400106,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_001979399504800311,publication-MTYL3KZF,10.1177/001979399504800311,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_002193479202200405,publication-3IQAWHY6,10.1177/002193479202200405,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0022429414530759,publication-DIUJ7RZL,10.1177/0022429414530759,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0042085992027001005,publication-QV3QV5DP,10.1177/0042085992027001005,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_009155210102800401,publication-NBB4HCYZ,10.1177/009155210102800401,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0095327x8100700403,publication-7GK83URR,10.1177/0095327x8100700403,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_016146810911100103,publication-BKZEGD7C,10.1177/016146810911100103,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_016146810911100507,publication-XZNUU27R,10.1177/016146810911100507,2026-06-25T12:41:37Z,success,edshare_bibliography
