paper_id,pubmed_pmid,fetch_date,fetch_status,source
abcd_29150307,29150307,2026-06-24T23:51:34Z,success,abcd_website
abcd_35608364,35608364,2026-06-24T23:51:34Z,success,abcd_website
abcd_35884720,35884720,2026-06-24T23:51:34Z,success,abcd_website
abcd_36965838,36965838,2026-06-24T23:51:34Z,success,abcd_website
abcd_37310327,37310327,2026-06-24T23:51:34Z,success,abcd_website
abcd_38407905,38407905,2026-06-24T23:51:34Z,success,abcd_website
abcd_40603722,40603722,2026-06-24T23:51:34Z,success,abcd_website
abcd_40684513,40684513,2026-06-24T23:51:34Z,success,abcd_website
abcd_40800928,40800928,2026-06-24T23:51:34Z,success,abcd_website
abcd_41489912,41489912,2026-06-24T23:51:34Z,success,abcd_website
abcd_41587155,41587155,2026-06-24T23:51:34Z,success,abcd_website
abcd_41611666,41611666,2026-06-24T23:51:34Z,success,abcd_website
abcd_41690918,41690918,2026-06-24T23:51:34Z,success,abcd_website
abcd_42035358,42035358,2026-06-24T23:51:34Z,success,abcd_website
abcd_42229317,42229317,2026-06-24T23:51:34Z,success,abcd_website
abcd_42258187,42258187,2026-06-24T23:51:34Z,success,abcd_website
abcd_29525452,29525452,2026-06-24T23:51:34Z,success,abcd_website
abcd_30916716,30916716,2026-06-24T23:51:34Z,success,abcd_website
abcd_33737246,33737246,2026-06-24T23:51:34Z,success,abcd_website
abcd_35344870,35344870,2026-06-24T23:51:34Z,success,abcd_website
abcd_36318557,36318557,2026-06-24T23:51:34Z,success,abcd_website
abcd_36350121,36350121,2026-06-24T23:51:34Z,success,abcd_website
abcd_37665306,37665306,2026-06-24T23:51:34Z,success,abcd_website
abcd_38052266,38052266,2026-06-24T23:51:34Z,success,abcd_website
abcd_38909414,38909414,2026-06-24T23:51:34Z,success,abcd_website
abcd_39226358,39226358,2026-06-24T23:51:34Z,success,abcd_website
abcd_39464493,39464493,2026-06-24T23:51:34Z,success,abcd_website
abcd_39701413,39701413,2026-06-24T23:51:34Z,success,abcd_website
abcd_40293811,40293811,2026-06-24T23:51:34Z,success,abcd_website
abcd_40721804,40721804,2026-06-24T23:51:34Z,success,abcd_website
abcd_40899184,40899184,2026-06-24T23:51:34Z,success,abcd_website
abcd_41510177,41510177,2026-06-24T23:51:34Z,success,abcd_website
abcd_41805957,41805957,2026-06-24T23:51:34Z,success,abcd_website
abcd_41905476,41905476,2026-06-24T23:51:34Z,success,abcd_website
abcd_forerunners_of_conduct_disorder_and_psychosis_in_the_developing_brain_insights_a,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_31413180,31413180,2026-06-24T23:51:34Z,success,abcd_website
abcd_32607126,32607126,2026-06-24T23:51:34Z,success,abcd_website
abcd_32795607,32795607,2026-06-24T23:51:34Z,success,abcd_website
abcd_34082235,34082235,2026-06-24T23:51:34Z,success,abcd_website
abcd_35067249,35067249,2026-06-24T23:51:34Z,success,abcd_website
abcd_35314358,35314358,2026-06-24T23:51:34Z,success,abcd_website
abcd_36090673,36090673,2026-06-24T23:51:34Z,success,abcd_website
abcd_36442048,36442048,2026-06-24T23:51:34Z,success,abcd_website
abcd_36879232,36879232,2026-06-24T23:51:34Z,success,abcd_website
abcd_36969492,36969492,2026-06-24T23:51:34Z,success,abcd_website
abcd_37146216,37146216,2026-06-24T23:51:34Z,success,abcd_website
abcd_38626611,38626611,2026-06-24T23:51:34Z,success,abcd_website
abcd_40139048,40139048,2026-06-24T23:51:34Z,success,abcd_website
abcd_40399342,40399342,2026-06-24T23:51:34Z,success,abcd_website
abcd_41098433,41098433,2026-06-24T23:51:34Z,success,abcd_website
abcd_41532693,41532693,2026-06-24T23:51:34Z,success,abcd_website
abcd_41586822,41586822,2026-06-24T23:51:34Z,success,abcd_website
abcd_41794771,41794771,2026-06-24T23:51:34Z,success,abcd_website
abcd_33713937,33713937,2026-06-24T23:51:34Z,success,abcd_website
abcd_33984711,33984711,2026-06-24T23:51:34Z,success,abcd_website
abcd_36103956,36103956,2026-06-24T23:51:34Z,success,abcd_website
abcd_36368089,36368089,2026-06-24T23:51:34Z,success,abcd_website
abcd_36405885,36405885,2026-06-24T23:51:34Z,success,abcd_website
abcd_37855753,37855753,2026-06-24T23:51:34Z,success,abcd_website
abcd_38814823,38814823,2026-06-24T23:51:34Z,success,abcd_website
abcd_38869879,38869879,2026-06-24T23:51:34Z,success,abcd_website
abcd_39046391,39046391,2026-06-24T23:51:34Z,success,abcd_website
abcd_39818657,39818657,2026-06-24T23:51:34Z,success,abcd_website
abcd_40882867,40882867,2026-06-24T23:51:34Z,success,abcd_website
abcd_41324306,41324306,2026-06-24T23:51:34Z,success,abcd_website
abcd_41831663,41831663,2026-06-24T23:51:34Z,success,abcd_website
abcd_41991511,41991511,2026-06-24T23:51:34Z,success,abcd_website
abcd_42286090,42286090,2026-06-24T23:51:34Z,success,abcd_website
abcd_30949565,30949565,2026-06-24T23:51:34Z,success,abcd_website
abcd_33192411,33192411,2026-06-24T23:51:34Z,success,abcd_website
abcd_35004134,35004134,2026-06-24T23:51:34Z,success,abcd_website
abcd_35238352,35238352,2026-06-24T23:51:34Z,success,abcd_website
abcd_35852028,35852028,2026-06-24T23:51:34Z,success,abcd_website
abcd_36186872,36186872,2026-06-24T23:51:34Z,success,abcd_website
abcd_36534603,36534603,2026-06-24T23:51:34Z,success,abcd_website
abcd_36805495,36805495,2026-06-24T23:51:34Z,success,abcd_website
abcd_37119589,37119589,2026-06-24T23:51:34Z,success,abcd_website
abcd_38263994,38263994,2026-06-24T23:51:34Z,success,abcd_website
abcd_38821981,38821981,2026-06-24T23:51:34Z,success,abcd_website
abcd_39154835,39154835,2026-06-24T23:51:34Z,success,abcd_website
abcd_39288146,39288146,2026-06-24T23:51:34Z,success,abcd_website
abcd_39526341,39526341,2026-06-24T23:51:34Z,success,abcd_website
abcd_39754988,39754988,2026-06-24T23:51:34Z,success,abcd_website
abcd_40114020,40114020,2026-06-24T23:51:34Z,success,abcd_website
abcd_40977112,40977112,2026-06-24T23:51:34Z,success,abcd_website
abcd_41005265,41005265,2026-06-24T23:51:34Z,success,abcd_website
abcd_41482252,41482252,2026-06-24T23:51:34Z,success,abcd_website
abcd_41958856,41958856,2026-06-24T23:51:34Z,success,abcd_website
abcd_33556882,33556882,2026-06-24T23:51:34Z,success,abcd_website
abcd_34184767,34184767,2026-06-24T23:51:34Z,success,abcd_website
abcd_34432631,34432631,2026-06-24T23:51:34Z,success,abcd_website
abcd_35036918,35036918,2026-06-24T23:51:34Z,success,abcd_website
abcd_35545159,35545159,2026-06-24T23:51:34Z,success,abcd_website
abcd_37196505,37196505,2026-06-24T23:51:34Z,success,abcd_website
abcd_37368403,37368403,2026-06-24T23:51:34Z,success,abcd_website
abcd_37839556,37839556,2026-06-24T23:51:34Z,success,abcd_website
abcd_37877924,37877924,2026-06-24T23:51:34Z,success,abcd_website
abcd_38052980,38052980,2026-06-24T23:51:34Z,success,abcd_website
abcd_38091780,38091780,2026-06-24T23:51:34Z,success,abcd_website
abcd_38102486,38102486,2026-06-24T23:51:34Z,success,abcd_website
abcd_38305870,38305870,2026-06-24T23:51:34Z,success,abcd_website
abcd_38779781,38779781,2026-06-24T23:51:34Z,success,abcd_website
abcd_38956310,38956310,2026-06-24T23:51:34Z,success,abcd_website
abcd_39197577,39197577,2026-06-24T23:51:34Z,success,abcd_website
abcd_39385747,39385747,2026-06-24T23:51:34Z,success,abcd_website
abcd_39415428,39415428,2026-06-24T23:51:34Z,success,abcd_website
abcd_39587853,39587853,2026-06-24T23:51:34Z,success,abcd_website
abcd_39848135,39848135,2026-06-24T23:51:34Z,success,abcd_website
abcd_40120644,40120644,2026-06-24T23:51:34Z,success,abcd_website
abcd_40156962,40156962,2026-06-24T23:51:34Z,success,abcd_website
abcd_40548973,40548973,2026-06-24T23:51:34Z,success,abcd_website
abcd_40549406,40549406,2026-06-24T23:51:34Z,success,abcd_website
abcd_40699574,40699574,2026-06-24T23:51:34Z,success,abcd_website
abcd_41395331,41395331,2026-06-24T23:51:34Z,success,abcd_website
abcd_41500982,41500982,2026-06-24T23:51:34Z,success,abcd_website
abcd_32171431,32171431,2026-06-24T23:51:34Z,success,abcd_website
abcd_33238925,33238925,2026-06-24T23:51:34Z,success,abcd_website
abcd_35217219,35217219,2026-06-24T23:51:34Z,success,abcd_website
abcd_35378237,35378237,2026-06-24T23:51:34Z,success,abcd_website
abcd_37124359,37124359,2026-06-24T23:51:34Z,success,abcd_website
abcd_37536527,37536527,2026-06-24T23:51:34Z,success,abcd_website
abcd_38461893,38461893,2026-06-24T23:51:34Z,success,abcd_website
abcd_38623304,38623304,2026-06-24T23:51:34Z,success,abcd_website
abcd_38806652,38806652,2026-06-24T23:51:34Z,success,abcd_website
abcd_38849031,38849031,2026-06-24T23:51:34Z,success,abcd_website
abcd_38898062,38898062,2026-06-24T23:51:34Z,success,abcd_website
abcd_38915228,38915228,2026-06-24T23:51:34Z,success,abcd_website
abcd_38967921,38967921,2026-06-24T23:51:34Z,success,abcd_website
abcd_40956265,40956265,2026-06-24T23:51:34Z,success,abcd_website
abcd_41423883,41423883,2026-06-24T23:51:34Z,success,abcd_website
abcd_41460284,41460284,2026-06-24T23:51:34Z,success,abcd_website
abcd_31034667,31034667,2026-06-24T23:51:34Z,success,abcd_website
abcd_31932788,31932788,2026-06-24T23:51:34Z,success,abcd_website
abcd_33229052,33229052,2026-06-24T23:51:34Z,success,abcd_website
abcd_33294964,33294964,2026-06-24T23:51:34Z,success,abcd_website
abcd_34092032,34092032,2026-06-24T23:51:34Z,success,abcd_website
abcd_34506929,34506929,2026-06-24T23:51:34Z,success,abcd_website
abcd_35624986,35624986,2026-06-24T23:51:34Z,success,abcd_website
abcd_36364905,36364905,2026-06-24T23:51:34Z,success,abcd_website
abcd_37130880,37130880,2026-06-24T23:51:34Z,success,abcd_website
abcd_37200192,37200192,2026-06-24T23:51:34Z,success,abcd_website
abcd_37399053,37399053,2026-06-24T23:51:34Z,success,abcd_website
abcd_37437033,37437033,2026-06-24T23:51:34Z,success,abcd_website
abcd_37756262,37756262,2026-06-24T23:51:34Z,success,abcd_website
abcd_37804305,37804305,2026-06-24T23:51:34Z,success,abcd_website
abcd_38590252,38590252,2026-06-24T23:51:34Z,success,abcd_website
abcd_39099631,39099631,2026-06-24T23:51:34Z,success,abcd_website
abcd_40281225,40281225,2026-06-24T23:51:34Z,success,abcd_website
abcd_40329546,40329546,2026-06-24T23:51:34Z,success,abcd_website
abcd_40838900,40838900,2026-06-24T23:51:34Z,success,abcd_website
abcd_41285722,41285722,2026-06-24T23:51:34Z,success,abcd_website
abcd_29655614,29655614,2026-06-24T23:51:34Z,success,abcd_website
abcd_34246036,34246036,2026-06-24T23:51:34Z,success,abcd_website
abcd_34781251,34781251,2026-06-24T23:51:34Z,success,abcd_website
abcd_36028495,36028495,2026-06-24T23:51:34Z,success,abcd_website
abcd_36652896,36652896,2026-06-24T23:51:34Z,success,abcd_website
abcd_37106035,37106035,2026-06-24T23:51:34Z,success,abcd_website
abcd_37711221,37711221,2026-06-24T23:51:34Z,success,abcd_website
abcd_38042404,38042404,2026-06-24T23:51:34Z,success,abcd_website
abcd_38718977,38718977,2026-06-24T23:51:34Z,success,abcd_website
abcd_38865127,38865127,2026-06-24T23:51:34Z,success,abcd_website
abcd_39060518,39060518,2026-06-24T23:51:34Z,success,abcd_website
abcd_39384554,39384554,2026-06-24T23:51:34Z,success,abcd_website
abcd_39616272,39616272,2026-06-24T23:51:34Z,success,abcd_website
abcd_39736052,39736052,2026-06-24T23:51:34Z,success,abcd_website
abcd_39836146,39836146,2026-06-24T23:51:34Z,success,abcd_website
abcd_40156904,40156904,2026-06-24T23:51:34Z,success,abcd_website
abcd_40714296,40714296,2026-06-24T23:51:34Z,success,abcd_website
abcd_40887531,40887531,2026-06-24T23:51:34Z,success,abcd_website
abcd_40970865,40970865,2026-06-24T23:51:34Z,success,abcd_website
abcd_41410108,41410108,2026-06-24T23:51:34Z,success,abcd_website
abcd_41556979,41556979,2026-06-24T23:51:34Z,success,abcd_website
abcd_42269336,42269336,2026-06-24T23:51:34Z,success,abcd_website
abcd_33999104,33999104,2026-06-24T23:51:34Z,success,abcd_website
abcd_34335337,34335337,2026-06-24T23:51:34Z,success,abcd_website
abcd_35419552,35419552,2026-06-24T23:51:34Z,success,abcd_website
abcd_35554607,35554607,2026-06-24T23:51:34Z,success,abcd_website
abcd_35697691,35697691,2026-06-24T23:51:34Z,success,abcd_website
abcd_35946823,35946823,2026-06-24T23:51:34Z,success,abcd_website
abcd_36329481,36329481,2026-06-24T23:51:34Z,success,abcd_website
abcd_36339462,36339462,2026-06-24T23:51:34Z,success,abcd_website
abcd_36562588,36562588,2026-06-24T23:51:34Z,success,abcd_website
abcd_36609028,36609028,2026-06-24T23:51:34Z,success,abcd_website
abcd_36853039,36853039,2026-06-24T23:51:34Z,success,abcd_website
abcd_37212029,37212029,2026-06-24T23:51:34Z,success,abcd_website
abcd_38321588,38321588,2026-06-24T23:51:34Z,success,abcd_website
abcd_39262669,39262669,2026-06-24T23:51:34Z,success,abcd_website
abcd_39341186,39341186,2026-06-24T23:51:34Z,success,abcd_website
abcd_39368282,39368282,2026-06-24T23:51:34Z,success,abcd_website
abcd_39656219,39656219,2026-06-24T23:51:34Z,success,abcd_website
abcd_40003454,40003454,2026-06-24T23:51:34Z,success,abcd_website
abcd_40413902,40413902,2026-06-24T23:51:34Z,success,abcd_website
abcd_40908153,40908153,2026-06-24T23:51:34Z,success,abcd_website
abcd_41296640,41296640,2026-06-24T23:51:34Z,success,abcd_website
abcd_41618227,41618227,2026-06-24T23:51:34Z,success,abcd_website
abcd_41707230,41707230,2026-06-24T23:51:34Z,success,abcd_website
abcd_41956931,41956931,2026-06-24T23:51:34Z,success,abcd_website
abcd_42215743,42215743,2026-06-24T23:51:34Z,success,abcd_website
abcd_32867775,32867775,2026-06-24T23:51:34Z,success,abcd_website
abcd_35132700,35132700,2026-06-24T23:51:34Z,success,abcd_website
abcd_35171285,35171285,2026-06-24T23:51:34Z,success,abcd_website
abcd_36325038,36325038,2026-06-24T23:51:34Z,success,abcd_website
abcd_37492602,37492602,2026-06-24T23:51:34Z,success,abcd_website
abcd_37792148,37792148,2026-06-24T23:51:34Z,success,abcd_website
abcd_38165022,38165022,2026-06-24T23:51:34Z,success,abcd_website
abcd_38190059,38190059,2026-06-24T23:51:34Z,success,abcd_website
abcd_39864502,39864502,2026-06-24T23:51:34Z,success,abcd_website
abcd_40063275,40063275,2026-06-24T23:51:34Z,success,abcd_website
abcd_40628004,40628004,2026-06-24T23:51:34Z,success,abcd_website
abcd_40769991,40769991,2026-06-24T23:51:34Z,success,abcd_website
abcd_40922773,40922773,2026-06-24T23:51:34Z,success,abcd_website
abcd_41249125,41249125,2026-06-24T23:51:34Z,success,abcd_website
abcd_41258229,41258229,2026-06-24T23:51:34Z,success,abcd_website
abcd_31818798,31818798,2026-06-24T23:51:34Z,success,abcd_website
abcd_32015467,32015467,2026-06-24T23:51:34Z,success,abcd_website
abcd_32399985,32399985,2026-06-24T23:51:34Z,success,abcd_website
abcd_33109338,33109338,2026-06-24T23:51:34Z,success,abcd_website
abcd_33981668,33981668,2026-06-24T23:51:34Z,success,abcd_website
abcd_35232507,35232507,2026-06-24T23:51:34Z,success,abcd_website
abcd_36840387,36840387,2026-06-24T23:51:34Z,success,abcd_website
abcd_37227824,37227824,2026-06-24T23:51:34Z,success,abcd_website
abcd_37803213,37803213,2026-06-24T23:51:34Z,success,abcd_website
abcd_38027832,38027832,2026-06-24T23:51:34Z,success,abcd_website
abcd_38272350,38272350,2026-06-24T23:51:34Z,success,abcd_website
abcd_38740587,38740587,2026-06-24T23:51:34Z,success,abcd_website
abcd_38775636,38775636,2026-06-24T23:51:34Z,success,abcd_website
abcd_38809249,38809249,2026-06-24T23:51:34Z,success,abcd_website
abcd_38852089,38852089,2026-06-24T23:51:34Z,success,abcd_website
abcd_39070965,39070965,2026-06-24T23:51:34Z,success,abcd_website
abcd_39818928,39818928,2026-06-24T23:51:34Z,success,abcd_website
abcd_41990526,41990526,2026-06-24T23:51:34Z,success,abcd_website
abcd_42127658,42127658,2026-06-24T23:51:34Z,success,abcd_website
abcd_32985363,32985363,2026-06-24T23:51:34Z,success,abcd_website
abcd_34224907,34224907,2026-06-24T23:51:34Z,success,abcd_website
abcd_34860306,34860306,2026-06-24T23:51:34Z,success,abcd_website
abcd_35217109,35217109,2026-06-24T23:51:34Z,success,abcd_website
abcd_35509143,35509143,2026-06-24T23:51:34Z,success,abcd_website
abcd_36114937,36114937,2026-06-24T23:51:34Z,success,abcd_website
abcd_36279138,36279138,2026-06-24T23:51:34Z,success,abcd_website
abcd_37780352,37780352,2026-06-24T23:51:34Z,success,abcd_website
abcd_37881561,37881561,2026-06-24T23:51:34Z,success,abcd_website
abcd_37936270,37936270,2026-06-24T23:51:34Z,success,abcd_website
abcd_38054056,38054056,2026-06-24T23:51:34Z,success,abcd_website
abcd_38070629,38070629,2026-06-24T23:51:34Z,success,abcd_website
abcd_38433592,38433592,2026-06-24T23:51:34Z,success,abcd_website
abcd_38575908,38575908,2026-06-24T23:51:34Z,success,abcd_website
abcd_39384894,39384894,2026-06-24T23:51:34Z,success,abcd_website
abcd_39842629,39842629,2026-06-24T23:51:34Z,success,abcd_website
abcd_40244849,40244849,2026-06-24T23:51:34Z,success,abcd_website
abcd_40303380,40303380,2026-06-24T23:51:34Z,success,abcd_website
abcd_40319611,40319611,2026-06-24T23:51:34Z,success,abcd_website
abcd_41266598,41266598,2026-06-24T23:51:34Z,success,abcd_website
abcd_41520843,41520843,2026-06-24T23:51:34Z,success,abcd_website
abcd_41662982,41662982,2026-06-24T23:51:34Z,success,abcd_website
abcd_42149585,42149585,2026-06-24T23:51:34Z,success,abcd_website
abcd_30865236,30865236,2026-06-24T23:51:34Z,success,abcd_website
abcd_32439147,32439147,2026-06-24T23:51:34Z,success,abcd_website
abcd_32575523,32575523,2026-06-24T23:51:34Z,success,abcd_website
abcd_32660094,32660094,2026-06-24T23:51:34Z,success,abcd_website
abcd_33646417,33646417,2026-06-24T23:51:34Z,success,abcd_website
abcd_34605288,34605288,2026-06-24T23:51:34Z,success,abcd_website
abcd_35884741,35884741,2026-06-24T23:51:34Z,success,abcd_website
abcd_35947383,35947383,2026-06-24T23:51:34Z,success,abcd_website
abcd_36517639,36517639,2026-06-24T23:51:34Z,success,abcd_website
abcd_37178821,37178821,2026-06-24T23:51:34Z,success,abcd_website
abcd_37930702,37930702,2026-06-24T23:51:34Z,success,abcd_website
abcd_37935035,37935035,2026-06-24T23:51:34Z,success,abcd_website
abcd_37944709,37944709,2026-06-24T23:51:34Z,success,abcd_website
abcd_38418819,38418819,2026-06-24T23:51:34Z,success,abcd_website
abcd_38827988,38827988,2026-06-24T23:51:34Z,success,abcd_website
abcd_39279127,39279127,2026-06-24T23:51:34Z,success,abcd_website
abcd_39724179,39724179,2026-06-24T23:51:34Z,success,abcd_website
abcd_39957496,39957496,2026-06-24T23:51:34Z,success,abcd_website
abcd_40194858,40194858,2026-06-24T23:51:34Z,success,abcd_website
abcd_40263586,40263586,2026-06-24T23:51:34Z,success,abcd_website
abcd_40567457,40567457,2026-06-24T23:51:34Z,success,abcd_website
abcd_40652980,40652980,2026-06-24T23:51:34Z,success,abcd_website
abcd_40753115,40753115,2026-06-24T23:51:34Z,success,abcd_website
abcd_40909353,40909353,2026-06-24T23:51:34Z,success,abcd_website
abcd_41795846,41795846,2026-06-24T23:51:34Z,success,abcd_website
abcd_emotion_dysregulation_and_right_pars_orbitalis_constitute_a_neuropsychological_p,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_31624235,31624235,2026-06-24T23:51:34Z,success,abcd_website
abcd_35186306,35186306,2026-06-24T23:51:34Z,success,abcd_website
abcd_35452534,35452534,2026-06-24T23:51:34Z,success,abcd_website
abcd_35471639,35471639,2026-06-24T23:51:34Z,success,abcd_website
abcd_36720770,36720770,2026-06-24T23:51:34Z,success,abcd_website
abcd_37441978,37441978,2026-06-24T23:51:34Z,success,abcd_website
abcd_37916808,37916808,2026-06-24T23:51:34Z,success,abcd_website
abcd_39289875,39289875,2026-06-24T23:51:34Z,success,abcd_website
abcd_39315000,39315000,2026-06-24T23:51:34Z,success,abcd_website
abcd_39488236,39488236,2026-06-24T23:51:34Z,success,abcd_website
abcd_39798665,39798665,2026-06-24T23:51:34Z,success,abcd_website
abcd_40034088,40034088,2026-06-24T23:51:34Z,success,abcd_website
abcd_40383189,40383189,2026-06-24T23:51:34Z,success,abcd_website
abcd_40561462,40561462,2026-06-24T23:51:34Z,success,abcd_website
abcd_40946235,40946235,2026-06-24T23:51:34Z,success,abcd_website
abcd_41736720,41736720,2026-06-24T23:51:34Z,success,abcd_website
abcd_41848081,41848081,2026-06-24T23:51:34Z,success,abcd_website
abcd_41917987,41917987,2026-06-24T23:51:34Z,success,abcd_website
abcd_41950658,41950658,2026-06-24T23:51:34Z,success,abcd_website
abcd_41973306,41973306,2026-06-24T23:51:34Z,success,abcd_website
abcd_recreational_activities_and_youth_outcomes_an_explainable_machine_learning_study,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_34288270,34288270,2026-06-24T23:51:34Z,success,abcd_website
abcd_34923146,34923146,2026-06-24T23:51:34Z,success,abcd_website
abcd_35143759,35143759,2026-06-24T23:51:34Z,success,abcd_website
abcd_35907312,35907312,2026-06-24T23:51:34Z,success,abcd_website
abcd_36357217,36357217,2026-06-24T23:51:34Z,success,abcd_website
abcd_36445708,36445708,2026-06-24T23:51:34Z,success,abcd_website
abcd_37084569,37084569,2026-06-24T23:51:34Z,success,abcd_website
abcd_37420169,37420169,2026-06-24T23:51:34Z,success,abcd_website
abcd_37499380,37499380,2026-06-24T23:51:34Z,success,abcd_website
abcd_38441539,38441539,2026-06-24T23:51:34Z,success,abcd_website
abcd_40274111,40274111,2026-06-24T23:51:34Z,success,abcd_website
abcd_40346141,40346141,2026-06-24T23:51:34Z,success,abcd_website
abcd_41204847,41204847,2026-06-24T23:51:34Z,success,abcd_website
abcd_41277699,41277699,2026-06-24T23:51:34Z,success,abcd_website
abcd_41368592,41368592,2026-06-24T23:51:34Z,success,abcd_website
abcd_41891324,41891324,2026-06-24T23:51:34Z,success,abcd_website
abcd_41983962,41983962,2026-06-24T23:51:34Z,success,abcd_website
abcd_32592852,32592852,2026-06-24T23:51:34Z,success,abcd_website
abcd_33705164,33705164,2026-06-24T23:51:34Z,success,abcd_website
abcd_33881474,33881474,2026-06-24T23:51:34Z,success,abcd_website
abcd_35531607,35531607,2026-06-24T23:51:34Z,success,abcd_website
abcd_35903877,35903877,2026-06-24T23:51:34Z,success,abcd_website
abcd_36440655,36440655,2026-06-24T23:51:34Z,success,abcd_website
abcd_37410001,37410001,2026-06-24T23:51:34Z,success,abcd_website
abcd_37431413,37431413,2026-06-24T23:51:34Z,success,abcd_website
abcd_37928910,37928910,2026-06-24T23:51:34Z,success,abcd_website
abcd_38172629,38172629,2026-06-24T23:51:34Z,success,abcd_website
abcd_38307840,38307840,2026-06-24T23:51:34Z,success,abcd_website
abcd_38717122,38717122,2026-06-24T23:51:34Z,success,abcd_website
abcd_39136075,39136075,2026-06-24T23:51:34Z,success,abcd_website
abcd_39140930,39140930,2026-06-24T23:51:34Z,success,abcd_website
abcd_39630417,39630417,2026-06-24T23:51:34Z,success,abcd_website
abcd_40286517,40286517,2026-06-24T23:51:34Z,success,abcd_website
abcd_40466988,40466988,2026-06-24T23:51:34Z,success,abcd_website
abcd_40750506,40750506,2026-06-24T23:51:34Z,success,abcd_website
abcd_41558270,41558270,2026-06-24T23:51:34Z,success,abcd_website
abcd_41831537,41831537,2026-06-24T23:51:34Z,success,abcd_website
abcd_41985217,41985217,2026-06-24T23:51:34Z,success,abcd_website
abcd_predicting_the_persistence_of_mental_health_problems_in_adolescents_a_longitudin,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_32409600,32409600,2026-06-24T23:51:34Z,success,abcd_website
abcd_32731083,32731083,2026-06-24T23:51:34Z,success,abcd_website
abcd_34915436,34915436,2026-06-24T23:51:34Z,success,abcd_website
abcd_37126727,37126727,2026-06-24T23:51:34Z,success,abcd_website
abcd_37565595,37565595,2026-06-24T23:51:34Z,success,abcd_website
abcd_38439791,38439791,2026-06-24T23:51:34Z,success,abcd_website
abcd_38522613,38522613,2026-06-24T23:51:34Z,success,abcd_website
abcd_39283634,39283634,2026-06-24T23:51:34Z,success,abcd_website
abcd_39441608,39441608,2026-06-24T23:51:34Z,success,abcd_website
abcd_40526716,40526716,2026-06-24T23:51:34Z,success,abcd_website
abcd_40818221,40818221,2026-06-24T23:51:34Z,success,abcd_website
abcd_41073391,41073391,2026-06-24T23:51:34Z,success,abcd_website
abcd_41369697,41369697,2026-06-24T23:51:34Z,success,abcd_website
abcd_41895140,41895140,2026-06-24T23:51:34Z,success,abcd_website
abcd_macroeconomic_income_inequality_brain_structure_and_function_and_mental_health,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_32861729,32861729,2026-06-24T23:51:34Z,success,abcd_website
abcd_33467473,33467473,2026-06-24T23:51:34Z,success,abcd_website
abcd_34486481,34486481,2026-06-24T23:51:34Z,success,abcd_website
abcd_38190638,38190638,2026-06-24T23:51:34Z,success,abcd_website
abcd_39246252,39246252,2026-06-24T23:51:34Z,success,abcd_website
abcd_39520899,39520899,2026-06-24T23:51:34Z,success,abcd_website
abcd_40479751,40479751,2026-06-24T23:51:34Z,success,abcd_website
abcd_40958904,40958904,2026-06-24T23:51:34Z,success,abcd_website
abcd_41118687,41118687,2026-06-24T23:51:34Z,success,abcd_website
abcd_41668394,41668394,2026-06-24T23:51:34Z,success,abcd_website
abcd_32511674,32511674,2026-06-24T23:51:34Z,success,abcd_website
abcd_33369616,33369616,2026-06-24T23:51:34Z,success,abcd_website
abcd_33638150,33638150,2026-06-24T23:51:34Z,success,abcd_website
abcd_35308882,35308882,2026-06-24T23:51:34Z,success,abcd_website
abcd_37704547,37704547,2026-06-24T23:51:34Z,success,abcd_website
abcd_37867762,37867762,2026-06-24T23:51:34Z,success,abcd_website
abcd_37976871,37976871,2026-06-24T23:51:34Z,success,abcd_website
abcd_38997510,38997510,2026-06-24T23:51:34Z,success,abcd_website
abcd_39836167,39836167,2026-06-24T23:51:34Z,success,abcd_website
abcd_40494109,40494109,2026-06-24T23:51:34Z,success,abcd_website
abcd_40578581,40578581,2026-06-24T23:51:34Z,success,abcd_website
abcd_41106490,41106490,2026-06-24T23:51:34Z,success,abcd_website
abcd_41171333,41171333,2026-06-24T23:51:34Z,success,abcd_website
abcd_41628491,41628491,2026-06-24T23:51:34Z,success,abcd_website
abcd_41804252,41804252,2026-06-24T23:51:34Z,success,abcd_website
abcd_42297780,42297780,2026-06-24T23:51:34Z,success,abcd_website
abcd_differences_in_patterns_of_attention_deficit_hyperactivity_disorder_medication_u,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_functional_brain_network_dynamics_mediate_the_relationship_between_female_reprod,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_rethinking_functional_brain_connectome_analysis_do_graph_deep_learning_models_he,NA,2026-06-24T23:51:34Z,success,abcd_website
abcd_33771727,33771727,2026-06-24T23:51:34Z,success,abcd_website
abcd_33809905,33809905,2026-06-24T23:51:34Z,success,abcd_website
abcd_34664626,34664626,2026-06-24T23:51:34Z,success,abcd_website
abcd_35341934,35341934,2026-06-24T23:51:34Z,success,abcd_website
abcd_35697648,35697648,2026-06-24T23:51:34Z,success,abcd_website
abcd_35853601,35853601,2026-06-24T23:51:34Z,success,abcd_website
abcd_36379997,36379997,2026-06-24T23:51:34Z,success,abcd_website
